city,lat,lng,country,iso3,local_name,population,continent
Mehtar Lām,34.65,70.1833,Afghanistan,AFG,Laghmān,17345.0,Asia
Villa Unión,23.1883,-106.2158,Mexico,MEX,Sinaloa,13404.0,North America
Pinewood,25.8697,-80.2174,United States,USA,Florida,17542.0,North America
Chitipa,-9.7019,33.27,Malawi,MWI,Chitipa,13412.0,Africa
Huitzilan,19.9667,-97.6833,Mexico,MEX,Puebla,15096.0,North America
Canet de Mar,41.5911,2.5828,Spain,ESP,Catalonia,14865.0,Europe
Kingstowne,38.7625,-77.1445,United States,USA,Virginia,17517.0,North America
Dumont,40.9452,-73.9923,United States,USA,New Jersey,17516.0,North America
Gobabis,-22.45,18.9667,Namibia,NAM,Omaheke,16321.0,Africa
Country Walk,25.6331,-80.4353,United States,USA,Florida,17496.0,North America
Longwy,49.5197,5.7606,France,FRA,Grand Est,14730.0,Europe
Manassas Park,38.7719,-77.445,United States,USA,Virginia,17478.0,North America
Rossington,53.4759,-1.0613,United Kingdom,GBR,Doncaster,13557.0,Europe
Woodmere,40.6374,-73.7219,United States,USA,New York,17470.0,North America
Stanley,53.7145,-1.476,United Kingdom,GBR,Wakefield,15314.0,Europe
Lowton,53.471,-2.569,United Kingdom,GBR,Wigan,14605.0,Europe
South Houston,29.6611,-95.2285,United States,USA,Texas,17438.0,North America
Ringwood,50.85,-1.78,United Kingdom,GBR,Hampshire,13943.0,Europe
Sudbury,51.5537,-0.3199,United Kingdom,GBR,Ealing,14950.0,Europe
Ilkley,53.925,-1.822,United Kingdom,GBR,Bradford,14809.0,Europe
Guachochi,26.8194,-107.07,Mexico,MEX,Chihuahua,14513.0,North America
Kamuli,0.9472,33.1197,Uganda,UGA,Kamuli,12764.0,Africa
Juan Aldama,24.291,-103.394,Mexico,MEX,Zacatecas,14162.0,North America
Ovenden,53.7432,-1.8779,United Kingdom,GBR,Calderdale,12351.0,Europe
Childwall,53.395,-2.881,United Kingdom,GBR,Liverpool,14085.0,Europe
Ezequiel Montes,20.6667,-99.8833,Mexico,MEX,Querétaro,14053.0,North America
Saint-Brice-sous-Forêt,48.9986,2.3569,France,FRA,Île-de-France,14875.0,Europe
Verwood,50.8815,-1.8785,United Kingdom,GBR,Dorset,13969.0,Europe
Balancán,17.8,-91.53,Mexico,MEX,Tabasco,11895.0,North America
Rijnsburg,52.1897,4.4408,Netherlands,NLD,Zuid-Holland,14843.0,Europe
Iheddadene,35.15,-2.9667,Morocco,MAR,Oriental,14345.0,Africa
Whitby,54.4858,-0.6206,United Kingdom,GBR,North Yorkshire,13213.0,Europe
Hetton le Hole,54.8208,-1.4488,United Kingdom,GBR,Sunderland,14402.0,Europe
Miahuatlán,18.2833,-97.2833,Mexico,MEX,Puebla,13159.0,North America
Marsabit,2.3333,37.9833,Kenya,KEN,Marsabit,17127.0,Africa
Egg Buckland,50.4006,-4.1136,United Kingdom,GBR,Plymouth,13351.0,Europe
Illizi,26.508,8.4829,Algeria,DZA,Illizi,17252.0,Africa
Avon,48.4089,2.725,France,FRA,Île-de-France,13662.0,Europe
Trstenik,43.6186,20.9972,Serbia,SRB,Trstenik,17180.0,Europe
Hawick,55.422,-2.787,United Kingdom,GBR,"Scottish Borders, The",14294.0,Europe
Wanstead,51.5778,0.0286,United Kingdom,GBR,Redbridge,11543.0,Europe
Newport Pagnell,52.087,-0.722,United Kingdom,GBR,Milton Keynes,15118.0,Europe
Rive-de-Gier,45.5294,4.6169,France,FRA,Auvergne-Rhône-Alpes,15105.0,Europe
Udelnaya,55.6333,38.0333,Russia,RUS,Moskovskaya Oblast’,14870.0,Europe
Tilehurst,51.4579,-1.0406,United Kingdom,GBR,Reading,14683.0,Europe
Massapequa Park,40.6817,-73.4496,United States,USA,New York,17143.0,North America
Wahiawa,21.5005,-158.0198,United States,USA,Hawaii,17122.0,North America
Ma’rib,15.4228,45.3375,Yemen,YEM,Ma’rib,16794.0,Asia
Lansdale,40.2417,-75.2812,United States,USA,Pennsylvania,17083.0,North America
Makokou,0.5667,12.8667,Gabon,GAB,Ogooué-Ivindo,17070.0,Africa
Wattignies,50.585,3.0431,France,FRA,Hauts-de-France,14736.0,Europe
Saint-André,50.6603,3.0439,France,FRA,Hauts-de-France,12966.0,Europe
Hybla Valley,38.7485,-77.0822,United States,USA,Virginia,17069.0,North America
Shenley Church End,52.022,-0.788,United Kingdom,GBR,Milton Keynes,12961.0,Europe
Neubiberg,48.0833,11.6833,Germany,DEU,Bavaria,14538.0,Europe
Montesson,48.9086,2.1494,France,FRA,Île-de-France,15013.0,Europe
Calkiní,20.3667,-90.05,Mexico,MEX,Campeche,14934.0,North America
Brownsville,25.8216,-80.2417,United States,USA,Florida,17051.0,North America
Rozenburg,51.9058,4.2486,Netherlands,NLD,Zuid-Holland,14741.0,Europe
Chaddesden,52.9301,-1.4383,United Kingdom,GBR,Derby,13413.0,Europe
San Ignacio,17.1588,-89.0696,Belize,BLZ,Cayo,16977.0,North America
Mārupe,56.9008,24.0478,Latvia,LVA,Mārupes Novads,16826.0,Europe
East Cleveland,41.5318,-81.5795,United States,USA,Ohio,16964.0,North America
Arbon,47.5167,9.4333,Switzerland,CHE,Thurgau,14537.0,Europe
Anzin,50.3714,3.5044,France,FRA,Hauts-de-France,13303.0,Europe
Glassmanor,38.8181,-76.9836,United States,USA,Maryland,16935.0,North America
Cachoeira Alta,-18.7628,-50.9419,Brazil,BRA,Goiás,10553.0,South America
Smethwick,52.4928,-1.9682,United Kingdom,GBR,Sandwell,14146.0,Europe
Roosevelt,40.6797,-73.5837,United States,USA,New York,16899.0,North America
Mosgiel,-45.875,170.348,New Zealand,NZL,Otago,14600.0,Oceania
Coseley,52.55,-2.083,United Kingdom,GBR,Dudley,12357.0,Europe
Brackley,52.032,-1.147,United Kingdom,GBR,Northamptonshire,13018.0,Europe
Tempoal de Sánchez,21.5167,-98.3833,Mexico,MEX,Veracruz,12237.0,North America
Villasanta,45.6053,9.3033,Italy,ITA,Lombardy,13972.0,Europe
Live Oak,36.986,-121.9804,United States,USA,California,16837.0,North America
Armthorpe,53.5352,-1.0522,United Kingdom,GBR,Doncaster,14457.0,Europe
Birqāsh,30.1692,31.0417,Egypt,EGY,Al Jīzah,14172.0,Africa
Astara,38.44,48.875,Azerbaijan,AZE,Astara,16800.0,Asia
Phrae,18.1436,100.1417,Thailand,THA,Phrae,16668.0,Asia
Milngavie,55.9421,-4.3137,United Kingdom,GBR,East Dunbartonshire,13537.0,Europe
Zveçan,42.9,20.8333,Kosovo,XKS,Zveçan,16650.0,
Plungė,55.9167,21.85,Lithuania,LTU,Plungė,16750.0,Europe
Puerto Carreño,6.1889,-67.4858,Colombia,COL,Vichada,16763.0,South America
Bodmin,50.466,-4.718,United Kingdom,GBR,Cornwall,14736.0,Europe
Ntungamo,-0.8794,30.2642,Uganda,UGA,Ntungamo,16400.0,Africa
Clayton,38.6444,-90.3302,United States,USA,Missouri,16747.0,North America
L’Ancienne-Lorette,46.8,-71.35,Canada,CAN,Quebec,16745.0,North America
Redruth,50.233,-5.224,United Kingdom,GBR,Cornwall,14018.0,Europe
Walsall Wood,52.6277,-1.9301,United Kingdom,GBR,Walsall,13207.0,Europe
San Nicolás de los Ranchos,19.0667,-98.4833,Mexico,MEX,Puebla,11734.0,North America
Tukums,56.9669,23.1531,Latvia,LVA,Tukuma Novads,16691.0,Europe
Mollerusa,41.6317,0.8961,Spain,ESP,Catalonia,14649.0,Europe
Ramonville-Saint-Agne,43.5461,1.4756,France,FRA,Occitanie,14467.0,Europe
Hollinwood,53.5183,-2.144,United Kingdom,GBR,Oldham,10920.0,Europe
Whakatane,-37.964,176.984,New Zealand,NZL,Bay of Plenty,16700.0,Oceania
Struga,41.1775,20.6789,Macedonia,MKD,Struga,16559.0,Europe
Streetly,52.577,-1.884,United Kingdom,GBR,Walsall,13934.0,Europe
Fraserburgh,57.693,-2.005,United Kingdom,GBR,Aberdeenshire,13100.0,Europe
Glenmont,39.0698,-77.0467,United States,USA,Maryland,16659.0,North America
Vicente Guerrero,30.7264,-115.9903,Mexico,MEX,Baja California,12829.0,North America
Bull Run,38.7802,-77.5204,United States,USA,Virginia,16651.0,North America
Elesbão Veloso,-6.2019,-42.14,Brazil,BRA,Piauí,14512.0,South America
Pathum Thani,13.9841,100.5512,Thailand,THA,Pathum Thani,13987.0,Asia
Conisbrough,53.479,-1.227,United Kingdom,GBR,Doncaster,14333.0,Europe
Thorpe Saint Andrew,52.6354,1.3431,United Kingdom,GBR,Norfolk,14556.0,Europe
Kretinga,55.8758,21.2508,Lithuania,LTU,Kretinga,16580.0,Europe
Bostonia,32.8189,-116.9479,United States,USA,California,16603.0,North America
Artesia,33.8676,-118.0806,United States,USA,California,16601.0,North America
Yauco,18.0344,-66.8615,Puerto Rico,PRI,Puerto Rico,16585.0,
Tabernes Blanques,39.5064,-0.3626,Spain,ESP,Valencia,9224.0,Europe
Blunsdon Saint Andrew,51.61,-1.79,United Kingdom,GBR,Swindon,12414.0,Europe
Herceg Novi,42.4531,18.5375,Montenegro,MNE,Herceg Novi,16493.0,Europe
Evington,52.621,-1.072,United Kingdom,GBR,Leicestershire,11133.0,Europe
South Orange Village,40.7491,-74.2602,United States,USA,New Jersey,16521.0,North America
Chojnów,51.2667,15.9333,Poland,POL,Dolnośląskie,13904.0,Europe
Broughty Ferry,56.4672,-2.8699,United Kingdom,GBR,Dundee City,13155.0,Europe
Milford Haven,51.7142,-5.0427,United Kingdom,GBR,Pembrokeshire,13907.0,Europe
Bredbury,53.42,-2.113,United Kingdom,GBR,Stockport,13593.0,Europe
New Milford,40.9337,-74.0196,United States,USA,New Jersey,16429.0,North America
Ogíjares,37.1167,-3.6,Spain,ESP,Andalusia,14348.0,Europe
Ojus,25.9563,-80.1606,United States,USA,Florida,16417.0,North America
East Riverdale,38.96,-76.9108,United States,USA,Maryland,16416.0,North America
Castellanza,45.6167,8.9,Italy,ITA,Lombardy,14340.0,Europe
Mongat,41.4667,2.279,Spain,ESP,Catalonia,12200.0,Europe
Hall in Tirol,47.2833,11.5,Austria,AUT,Tirol,13897.0,Europe
Four Corners,44.9291,-122.9731,United States,USA,Oregon,16399.0,North America
Hillcrest Heights,38.8373,-76.9641,United States,USA,Maryland,16388.0,North America
Roşu,44.4509,26.0083,Romania,ROU,Bucureşti,8020.0,Europe
Little Lever,53.563,-2.369,United Kingdom,GBR,Bolton,12803.0,Europe
Rakvere,59.3506,26.3611,Estonia,EST,Lääne-Virumaa,14984.0,Europe
Adelphi,39.0017,-76.9649,United States,USA,Maryland,16377.0,North America
Moussoro,13.6333,16.4833,Chad,TCD,Barh el Gazel,16349.0,Africa
Hazel Park,42.4619,-83.0977,United States,USA,Michigan,16347.0,North America
Ranong,9.9619,98.6389,Thailand,THA,Ranong,16125.0,Asia
Mouvaux,50.7033,3.1406,France,FRA,Hauts-de-France,13173.0,Europe
Stanford,37.4252,-122.1674,United States,USA,California,16326.0,North America
Baranzate,45.5167,9.1,Italy,ITA,Lombardy,12003.0,Europe
Nakhon Nayok,14.2031,101.215,Thailand,THA,Nakhon Nayok,16195.0,Asia
Thatto Heath,53.4352,-2.7481,United Kingdom,GBR,St. Helens,12280.0,Europe
Mahikeng,-25.8653,25.6442,South Africa,ZAF,North West,15117.0,Africa
Solaro,45.615,9.0839,Italy,ITA,Lombardy,14163.0,Europe
Oulad Hamdane,32.3412,-6.3725,Morocco,MAR,Béni Mellal-Khénifra,11577.0,Africa
Radoviš,41.6381,22.4644,Macedonia,MKD,Radoviš,16223.0,Europe
Naama,33.2678,-0.3111,Algeria,DZA,Naama,16251.0,Africa
East San Gabriel,34.1198,-118.0807,United States,USA,California,16256.0,North America
Morangis,48.7064,2.3347,France,FRA,Île-de-France,13453.0,Europe
Sedgley,52.54,-2.123,United Kingdom,GBR,Dudley,12087.0,Europe
Santa Cruz Amilpas,17.0667,-96.6833,Mexico,MEX,Oaxaca,12814.0,North America
Minehead,51.2038,-3.4738,United Kingdom,GBR,Somerset,11981.0,Europe
Xaignabouli,19.2576,101.7103,Laos,LAO,Xaignabouli,16200.0,Asia
Koulamoutou,-1.1333,12.4833,Gabon,GAB,Ogooué-Lolo,16222.0,Africa
Vincent,34.0982,-117.9238,United States,USA,California,16225.0,North America
Varedo,45.6,9.1667,Italy,ITA,Lombardy,13446.0,Europe
Villa Hayes,-25.09,-57.53,Paraguay,PRY,Presidente Hayes,15643.0,South America
San Miguel Xoxtla,19.1833,-98.3,Mexico,MEX,Puebla,12341.0,North America
Wollaston,52.4619,-2.1663,United Kingdom,GBR,Dudley,13092.0,Europe
Bačka Topola,45.8089,19.635,Serbia,SRB,Bačka Topola,16171.0,Europe
Broadwater,50.8282,-0.3742,United Kingdom,GBR,West Sussex,9373.0,Europe
Aldama,22.9194,-98.0736,Mexico,MEX,Tamaulipas,13661.0,North America
Monte di Procida,40.8,14.05,Italy,ITA,Campania,12743.0,Europe
Mexicaltzingo,19.2092,-99.5858,Mexico,MEX,México,10161.0,North America
Kinkala,-4.35,14.76,Congo (Brazzaville),COG,Pool,16132.0,Africa
Buckingham,51.995,-0.986,United Kingdom,GBR,Buckinghamshire,12890.0,Europe
Castle Bromwich,52.505,-1.7856,United Kingdom,GBR,Birmingham,11217.0,Europe
Aylestone,52.604,-1.154,United Kingdom,GBR,Leicester,11151.0,Europe
Cherryland,37.6792,-122.1038,United States,USA,California,16066.0,North America
Chard,50.8728,-2.9587,United Kingdom,GBR,Somerset,13074.0,Europe
Fleury-Mérogis,48.6294,2.3614,France,FRA,Île-de-France,13917.0,Europe
Spitalfields,51.5166,-0.075,United Kingdom,GBR,Tower Hamlets,10286.0,Europe
Bryn,53.499,-2.657,United Kingdom,GBR,Wigan,11662.0,Europe
Căuşeni,46.6442,29.4139,Moldova,MDA,Căuşeni,15939.0,Europe
Sutton on Hull,53.7806,-0.3047,United Kingdom,GBR,"Kingston upon Hull, City of",12649.0,Europe
Persan,49.1533,2.2711,France,FRA,Île-de-France,13386.0,Europe
Fontenay-le-Fleury,48.8136,2.0486,France,FRA,Île-de-France,13494.0,Europe
Midsomer Norton,51.2842,-2.4817,United Kingdom,GBR,Bath and North East Somerset,13000.0,Europe
Auray,47.6678,-2.9825,France,FRA,Bretagne,13945.0,Europe
Šilutė,55.35,21.4833,Lithuania,LTU,Šilutė,15902.0,Europe
Ángel R. Cabada,18.5969,-95.4453,Mexico,MEX,Veracruz,11689.0,North America
Southwick,50.836,-0.239,United Kingdom,GBR,West Sussex,13195.0,Europe
Bijelo Polje,43.0292,19.7456,Montenegro,MNE,Bijelo Polje,15883.0,Europe
Anadyr,64.7333,177.5167,Russia,RUS,Chukotskiy Avtonomnyy Okrug,15604.0,Europe
Longbenton,55.0,-1.57,United Kingdom,GBR,Newcastle upon Tyne,10617.0,Europe
Walnut Park,33.9683,-118.222,United States,USA,California,15896.0,North America
Pelsall,52.631,-1.972,United Kingdom,GBR,Walsall,11505.0,Europe
Maliana,-8.9917,125.2197,Timor-Leste,TLS,Bobonaro,15800.0,
Ascensión,31.0928,-107.9964,Mexico,MEX,Chihuahua,13456.0,North America
Floral Park,40.7226,-73.7029,United States,USA,New York,15844.0,North America
White Center,47.5086,-122.348,United States,USA,Washington,15834.0,North America
Sukhothai,17.0142,99.8219,Thailand,THA,Sukhothai,15618.0,Asia
Parkway,38.4993,-121.452,United States,USA,California,15818.0,North America
Altay,46.3728,96.2572,Mongolia,MNG,Govĭ-Altay,15800.0,Asia
Asperg,48.9064,9.1414,Germany,DEU,Baden-Württemberg,13480.0,Europe
Thornbury,51.6094,-2.5249,United Kingdom,GBR,South Gloucestershire,12342.0,Europe
East Rancho Dominguez,33.895,-118.1956,United States,USA,California,15792.0,North America
South River,40.4455,-74.3784,United States,USA,New Jersey,15779.0,North America
Peshkopi,41.6831,20.4289,Albania,ALB,Dibër,13251.0,Europe
Gevgelija,41.1392,22.5025,Macedonia,MKD,Gevgelija,15685.0,Europe
Eggertsville,42.9665,-78.8065,United States,USA,New York,15721.0,North America
Allestree,52.9519,-1.4856,United Kingdom,GBR,Derby,13622.0,Europe
Épinay-sous-Sénart,48.6931,2.5158,France,FRA,Île-de-France,12279.0,Europe
Lye,52.459,-2.116,United Kingdom,GBR,Dudley,12346.0,Europe
Brownhills,52.647,-1.933,United Kingdom,GBR,Walsall,12676.0,Europe
North Arlington,40.7875,-74.1273,United States,USA,New Jersey,15683.0,North America
Stranraer,54.902,-5.027,United Kingdom,GBR,Dumfries and Galloway,10851.0,Europe
McFarland,35.6781,-119.2414,United States,USA,California,15651.0,North America
Palmetto Estates,25.6211,-80.3616,United States,USA,Florida,15640.0,North America
Uthai Thani,15.38,100.025,Thailand,THA,Uthai Thani,15434.0,Asia
Fenton,52.9977,-2.1578,United Kingdom,GBR,Stoke-on-Trent,12070.0,Europe
Ainaro,-8.9833,125.5,Timor-Leste,TLS,Ainaro,15558.0,
Parlier,36.6087,-119.5434,United States,USA,California,15618.0,North America
Vaires-sur-Marne,48.8742,2.6381,France,FRA,Île-de-France,13383.0,Europe
Edineţ,48.1681,27.305,Moldova,MDA,Edineţ,15520.0,Europe
Sedaví,39.4271,-0.3849,Spain,ESP,Valencia,10391.0,Europe
West University Place,29.7157,-95.4321,United States,USA,Texas,15585.0,North America
Palanga,55.9167,21.0639,Lithuania,LTU,Palangos Miestas,15381.0,Europe
Knutsford,53.3025,-2.3708,United Kingdom,GBR,Cheshire East,13191.0,Europe
Chepstow,51.642,-2.675,United Kingdom,GBR,Monmouthshire,12350.0,Europe
Kiboga,0.9161,31.7742,Uganda,UGA,Kiboga,14512.0,Africa
Seïada,35.67,10.9,Tunisia,TUN,Monastir,12708.0,Africa
Chilwell,52.916,-1.235,United Kingdom,GBR,Nottinghamshire,12864.0,Europe
Corsham,51.43,-2.19,United Kingdom,GBR,Wiltshire,13000.0,Europe
Voisins-le-Bretonneux,48.7583,2.0508,France,FRA,Île-de-France,10921.0,Europe
Arpajon,48.5903,2.2478,France,FRA,Île-de-France,10920.0,Europe
Sonoita,31.8614,-112.8544,Mexico,MEX,Sonora,12849.0,North America
Kürdəmir,40.3383,48.1608,Azerbaijan,AZE,Kürdəmir,15385.0,Asia
La Palma,33.8504,-118.0406,United States,USA,California,15428.0,North America
Avocado Heights,34.0381,-118.0026,United States,USA,California,15426.0,North America
La Tour-de-Peilz,46.45,6.8667,Switzerland,CHE,Vaud,11829.0,Europe
Pacific Grove,36.6192,-121.9255,United States,USA,California,15413.0,North America
Asbury Park,40.2226,-74.0119,United States,USA,New Jersey,15408.0,North America
Kamnik,46.225,14.6097,Slovenia,SVN,Kamnik,13880.0,Europe
Göygöl,40.5905,46.3239,Azerbaijan,AZE,Göygöl,15338.0,Asia
Billère,43.3025,-0.3972,France,FRA,Nouvelle-Aquitaine,12628.0,Europe
Hamworthy,50.7207,-2.0109,United Kingdom,GBR,Poole,13141.0,Europe
Saint-Max,48.7011,6.2067,France,FRA,Grand Est,9984.0,Europe
Bellmore,40.6569,-73.5285,United States,USA,New York,15368.0,North America
Berkley,42.4986,-83.1853,United States,USA,Michigan,15366.0,North America
Anenecuilco,18.7781,-98.9861,Mexico,MEX,Morelos,10773.0,North America
Westbury,40.7599,-73.5891,United States,USA,New York,15351.0,North America
La Grange,41.8072,-87.8741,United States,USA,Illinois,15322.0,North America
Santa María Jalapa del Marqués,16.4401,-95.4434,Mexico,MEX,Oaxaca,13148.0,North America
Devizes,51.353,-1.994,United Kingdom,GBR,Wiltshire,11715.0,Europe
Radviliškis,55.8,23.55,Lithuania,LTU,Radviliškis,15275.0,Europe
Wilkinsburg,40.4442,-79.8733,United States,USA,Pennsylvania,15292.0,North America
El Fuerte,26.4214,-108.62,Mexico,MEX,Sinaloa,12566.0,North America
Fords,40.5415,-74.3124,United States,USA,New Jersey,15250.0,North America
Zubin Potok,42.9167,20.6833,Kosovo,XKS,Zubin Potok,15200.0,
Isla Mujeres,21.2084,-86.7115,Mexico,MEX,Quintana Roo,12491.0,North America
South Farmingdale,40.7175,-73.4471,United States,USA,New York,15229.0,North America
La Magdalena Chichicaspa,19.4181,-99.3228,Mexico,MEX,México,12193.0,North America
Calvizzano,40.9,14.1833,Italy,ITA,Campania,12182.0,Europe
Campbelltown,-34.0733,150.8261,Australia,AUS,New South Wales,12566.0,Oceania
Liestal,47.4839,7.735,Switzerland,CHE,Basel-Landschaft,14390.0,Europe
Chêne-Bougeries,46.1833,6.1833,Switzerland,CHE,Genève,12215.0,Europe
Wordsley,52.483,-2.15,United Kingdom,GBR,Dudley,12582.0,Europe
Tarxien,35.8667,14.5131,Malta,MLT,Tarxien,8583.0,Europe
Snaresbrook,51.587,0.0146,United Kingdom,GBR,Redbridge,11868.0,Europe
Santa María Huazolotitlán,16.3014,-97.9125,Mexico,MEX,Oaxaca,11400.0,North America
Paro,27.4333,89.4167,Bhutan,BTN,Paro,15000.0,Asia
Broughton Astley,52.5278,-1.2275,United Kingdom,GBR,Leicestershire,11940.0,Europe
Montévrain,48.8753,2.7456,France,FRA,Île-de-France,12764.0,Europe
Ecublens,46.5276,6.5605,Switzerland,CHE,Vaud,12854.0,Europe
Phôngsali,21.6836,102.1053,Laos,LAO,Phôngsali,15083.0,Asia
Lambeth,51.4903,-0.1193,United Kingdom,GBR,Lambeth,9675.0,Europe
Cuencamé de Ceniceros,24.8667,-103.7,Mexico,MEX,Durango,9848.0,North America
Quthing,-30.4001,27.7002,Lesotho,LSO,Quthing,15000.0,Africa
West Park,25.984,-80.1923,United States,USA,Florida,15089.0,North America
Kidal,18.4333,1.4,Mali,MLI,Kidal,15086.0,Africa
Wallingford,51.599,-1.125,United Kingdom,GBR,Oxfordshire,11600.0,Europe
Timperley,53.387,-2.328,United Kingdom,GBR,Trafford,11061.0,Europe
Parkstone,50.71,-1.95,United Kingdom,GBR,Poole,10779.0,Europe
San Isidro Buen Suceso,19.1528,-98.1069,Mexico,MEX,Tlaxcala,7688.0,North America
North New Hyde Park,40.746,-73.6876,United States,USA,New York,15080.0,North America
Sandridge,51.7808,-0.3038,United Kingdom,GBR,Hertfordshire,11451.0,Europe
Gwanda,-20.945,29.025,Zimbabwe,ZWE,Matabeleland South,14450.0,Africa
Olton,52.4377,-1.8058,United Kingdom,GBR,Solihull,12167.0,Europe
Seaford,40.6678,-73.4922,United States,USA,New York,15040.0,North America
Masallı,39.0183,48.6669,Azerbaijan,AZE,Masallı,14746.0,Asia
Kenmore,42.9646,-78.8713,United States,USA,New York,15020.0,North America
Fayrōz Kōh,34.5225,65.2517,Afghanistan,AFG,Ghōr,15000.0,Asia
Leopold,-38.1892,144.4644,Australia,AUS,Victoria,12814.0,Oceania
Baucau,-8.4667,126.45,Timor-Leste,TLS,Baucau,14961.0,
Saucillo,28.0333,-105.2833,Mexico,MEX,Chihuahua,11004.0,North America
Ocean Pointe,21.3145,-158.0289,United States,USA,Hawaii,14989.0,North America
Canegrate,45.5667,8.9333,Italy,ITA,Lombardy,12574.0,Europe
Woolton,53.374,-2.865,United Kingdom,GBR,Liverpool,12921.0,Europe
Le Grand-Saconnex,46.2333,6.1167,Switzerland,CHE,Genève,12162.0,Europe
Newport,39.0855,-84.4868,United States,USA,Kentucky,14932.0,North America
Cēsis,57.3131,25.2747,Latvia,LVA,Cēsu Novads,14815.0,Europe
Killamarsh,53.3205,-1.3116,United Kingdom,GBR,Derbyshire,9445.0,Europe
Prescot,53.422,-2.814,United Kingdom,GBR,Knowsley,11184.0,Europe
Ozurgeti,41.9269,42.0006,Georgia,GEO,Guria,14785.0,Asia
Jesenice,46.4366,14.0602,Slovenia,SVN,Jesenice,13338.0,Europe
Huntington,53.9926,-1.043,United Kingdom,GBR,York,12108.0,Europe
Dzitbalché,20.3167,-90.05,Mexico,MEX,Campeche,11686.0,North America
Huétor Vega,37.15,-3.5667,Spain,ESP,Andalusia,12035.0,Europe
New Cassel,40.76,-73.5649,United States,USA,New York,14867.0,North America
Caldicot,51.591,-2.7492,United Kingdom,GBR,Monmouthshire,12230.0,Europe
Tadjourah,11.7833,42.8833,Djibouti,DJI,Tadjourah,14820.0,Africa
Abergavenny,51.824,-3.0167,United Kingdom,GBR,Monmouthshire,12515.0,Europe
Eisenstadt,47.8456,16.5189,Austria,AUT,Burgenland,14476.0,Europe
Libertad,-34.6333,-56.6192,Uruguay,URY,San José,11458.0,South America
El Menzel,33.8389,-4.5458,Morocco,MAR,Fès-Meknès,12641.0,Africa
Chiautla de Tapia,18.3,-98.6039,Mexico,MEX,Puebla,11776.0,North America
San Pedro Jicayán,16.4167,-97.9833,Mexico,MEX,Oaxaca,12387.0,North America
Rorschach,47.4786,9.4936,Switzerland,CHE,Sankt Gallen,9439.0,Europe
Lykóvrysi,38.0667,23.7833,Greece,GRC,Attikí,9738.0,Europe
Lemon Hill,38.5172,-121.4573,United States,USA,California,14733.0,North America
Kemp Mill,39.0412,-77.0215,United States,USA,Maryland,14733.0,North America
Saint-André-les-Vergers,48.2797,4.0539,France,FRA,Grand Est,12581.0,Europe
Öndörhaan,47.3167,110.65,Mongolia,MNG,Hentiy,14723.0,Asia
Sironko,1.2294,34.2481,Uganda,UGA,Sironko,14100.0,Africa
Debar,41.525,20.5272,Macedonia,MKD,Debar,14561.0,Europe
Hwlffordd,51.8,-4.97,United Kingdom,GBR,Pembrokeshire,12042.0,Europe
